Vernier Format 2
penn3.txt 4/16/117 15:24:48
Run 1
Time	Temperature	
1776	26.7	
1777	26.8	
1778	26.7	
1779	26.8	
1780	26.7	
1781	26.8	
1782	26.9	
1783	26.8	
1784	26.8	
1785	26.8	
1786	26.8	
1787	26.8	
1788	26.9	
1789	26.8	
1790	26.8	
1791	26.9	
1792	26.9	
1793	26.9	
1794	27.1	
1795	26.9	
1796	26.9	
1797	26.9	
1798	27.0	
1799	27.0	
1800	27.0	
1801	27.0	
1802	27.0	
1803	27.0	
1804	27.0	
1805	27.1	
1806	27.1	
1807	27.1	
1808	27.1	
1809	27.1	
1810	27.1	
1811	27.1	
1812	27.1	
1813	27.1	
1814	27.1	
1815	27.1	
1816	27.1	
1817	27.1	
1818	27.2	
1819	27.2	
1820	27.2	
1821	27.2	
1822	27.2	
1823	27.2	
1824	27.2	
1825	27.2	
1826	27.3	
1827	27.3	
1828	27.3	
1829	27.3	
1830	27.3	
1831	27.4	
1832	27.3	
1833	27.4	
1834	27.3	
1835	27.3	
1836	27.4	
1837	27.4	
1838	27.3	
1839	27.3	
1840	27.4	
1841	27.4	
1842	27.4	
1843	27.5	
1844	27.4	
1845	27.4	
1846	27.5	
1847	27.6	
1848	27.5	
1849	27.5	
1850	27.5	
1851	27.5	
1852	27.4	
1853	27.5	
1854	27.5	
1855	27.5	
1856	27.5	
1857	27.5	
1858	27.6	
1859	27.6	
1860	27.6	
1861	27.6	
1862	27.6	
